學校代碼,校名,校系科組學程代碼,系名,招生群（類）別
230,僑光科技大學,230001,企業管理系,09 商業與管理群
230,僑光科技大學,230002,企業管理系,17 餐旅群
230,僑光科技大學,230003,國際貿易系歐美貿易組,09 商業與管理群
230,僑光科技大學,230004,國際貿易系歐美貿易組,15 外語群英語類
230,僑光科技大學,230005,國際貿易系亞太貿易組,09 商業與管理群
230,僑光科技大學,230006,國際貿易系亞太貿易組,16 外語群日語類
230,僑光科技大學,230007,行銷與流通管理系,09 商業與管理群
230,僑光科技大學,230008,行銷與流通管理系,17 餐旅群
230,僑光科技大學,230009,財經法律系,09 商業與管理群
230,僑光科技大學,230010,財經法律系,17 餐旅群
230,僑光科技大學,230011,財務金融系,09 商業與管理群
230,僑光科技大學,230012,財務金融系,17 餐旅群
230,僑光科技大學,230013,財務金融系,21 資管類
230,僑光科技大學,230014,應用英語系,09 商業與管理群
230,僑光科技大學,230015,應用英語系,15 外語群英語類
230,僑光科技大學,230016,應用英語系,17 餐旅群
230,僑光科技大學,230017,觀光與休閒事業管理系,17 餐旅群
230,僑光科技大學,230018,餐飲管理系,17 餐旅群
230,僑光科技大學,230019,旅館與會展管理系,17 餐旅群
230,僑光科技大學,230020,多媒體與遊戲設計系,04 電機與電子群資電類
230,僑光科技大學,230021,多媒體與遊戲設計系,07 設計群
230,僑光科技大學,230022,多媒體與遊戲設計系,09 商業與管理群
230,僑光科技大學,230023,資訊科技系,04 電機與電子群資電類
230,僑光科技大學,230024,資訊科技系,09 商業與管理群
230,僑光科技大學,230025,生活創意設計系,07 設計群
230,僑光科技大學,230026,生活創意設計系,13 家政群生活應用類
230,僑光科技大學,230027,生活創意設計系,17 餐旅群
230,僑光科技大學,230028,電腦輔助工業設計系,01 機械群
230,僑光科技大學,230029,電腦輔助工業設計系,02 動力機械群
230,僑光科技大學,230030,電腦輔助工業設計系,07 設計群
230,僑光科技大學,230031,機械與電腦輔助工程系,01 機械群
230,僑光科技大學,230032,機械與電腦輔助工程系,02 動力機械群
231,育達科技大學,231001,多媒體與遊戲設計系,04 電機與電子群資電類
231,育達科技大學,231002,多媒體與遊戲設計系,07 設計群
231,育達科技大學,231003,多媒體與遊戲設計系,09 商業與管理群
231,育達科技大學,231004,物聯網工程與應用學士學位學程,02 動力機械群
231,育達科技大學,231005,物聯網工程與應用學士學位學程,03 電機與電子群電機類
231,育達科技大學,231006,物聯網工程與應用學士學位學程,04 電機與電子群資電類
231,育達科技大學,231007,智慧機電工程與應用系,01 機械群
231,育達科技大學,231008,智慧機電工程與應用系,02 動力機械群
231,育達科技大學,231009,智慧機電工程與應用系,03 電機與電子群電機類
231,育達科技大學,231010,應用日語系,09 商業與管理群
231,育達科技大學,231011,應用日語系,16 外語群日語類
231,育達科技大學,231012,應用日語系,17 餐旅群
231,育達科技大學,231013,幼兒保育系,12 家政群幼保類
231,育達科技大學,231014,幼兒保育系,13 家政群生活應用類
231,育達科技大學,231015,幼兒保育系,17 餐旅群
231,育達科技大學,231016,社會工作系,12 家政群幼保類
231,育達科技大學,231017,社會工作系,16 外語群日語類
231,育達科技大學,231018,社會工作系,17 餐旅群
231,育達科技大學,231019,觀光休閒管理系,14 農業群
231,育達科技大學,231020,觀光休閒管理系,15 外語群英語類
231,育達科技大學,231021,觀光休閒管理系,17 餐旅群
231,育達科技大學,231022,休閒運動管理系,02 動力機械群
231,育達科技大學,231023,休閒運動管理系,04 電機與電子群資電類
231,育達科技大學,231024,休閒運動管理系,17 餐旅群
231,育達科技大學,231025,餐旅經營系,17 餐旅群
231,育達科技大學,231026,時尚造型設計系,07 設計群
231,育達科技大學,231027,時尚造型設計系,09 商業與管理群
231,育達科技大學,231028,時尚造型設計系,13 家政群生活應用類
232,美和科技大學,232001,護理系,10 衛生與護理類
232,美和科技大學,232002,護理系,12 家政群幼保類
232,美和科技大學,232003,護理系,17 餐旅群
232,美和科技大學,232004,美容系保健造型設計組,09 商業與管理群
232,美和科技大學,232005,美容系保健造型設計組,13 家政群生活應用類
232,美和科技大學,232006,美容系保健造型設計組,17 餐旅群
232,美和科技大學,232007,美容系寵物美容設計組,13 家政群生活應用類
232,美和科技大學,232008,美容系寵物美容設計組,14 農業群
232,美和科技大學,232009,美容系寵物美容設計組,17 餐旅群
232,美和科技大學,232010,生物科技系,05 化工群
232,美和科技大學,232011,生物科技系,11 食品群
232,美和科技大學,232012,生物科技系,14 農業群
232,美和科技大學,232013,食品營養系,05 化工群
232,美和科技大學,232014,食品營養系,11 食品群
232,美和科技大學,232015,食品營養系,17 餐旅群
232,美和科技大學,232016,資訊科技系,03 電機與電子群電機類
232,美和科技大學,232017,資訊科技系,04 電機與電子群資電類
232,美和科技大學,232018,資訊科技系,09 商業與管理群
232,美和科技大學,232019,企業管理系,09 商業與管理群
232,美和科技大學,232020,企業管理系,14 農業群
232,美和科技大學,232021,企業管理系,17 餐旅群
232,美和科技大學,232022,運動與休閒管理系,09 商業與管理群
232,美和科技大學,232023,運動與休閒管理系,13 家政群生活應用類
232,美和科技大學,232024,運動與休閒管理系,17 餐旅群
232,美和科技大學,232025,社會工作系,10 衛生與護理類
232,美和科技大學,232026,社會工作系,12 家政群幼保類
232,美和科技大學,232027,社會工作系,13 家政群生活應用類
232,美和科技大學,232028,餐旅管理系,11 食品群
232,美和科技大學,232029,餐旅管理系,13 家政群生活應用類
232,美和科技大學,232030,餐旅管理系,17 餐旅群
232,美和科技大學,232031,觀光系,09 商業與管理群
232,美和科技大學,232032,觀光系,16 外語群日語類
232,美和科技大學,232033,觀光系,17 餐旅群
233,吳鳳科技大學,233001,機械工程系,01 機械群
233,吳鳳科技大學,233002,機械工程系,02 動力機械群
233,吳鳳科技大學,233003,機械工程系,04 電機與電子群資電類
233,吳鳳科技大學,233004,車輛科技與經營管理系,02 動力機械群
233,吳鳳科技大學,233005,車輛科技與經營管理系,03 電機與電子群電機類
233,吳鳳科技大學,233006,車輛科技與經營管理系,09 商業與管理群
233,吳鳳科技大學,233007,電機工程系,02 動力機械群
233,吳鳳科技大學,233008,電機工程系,03 電機與電子群電機類
233,吳鳳科技大學,233009,電機工程系,04 電機與電子群資電類
233,吳鳳科技大學,233010,消防系,01 機械群
233,吳鳳科技大學,233011,消防系,03 電機與電子群電機類
233,吳鳳科技大學,233012,消防系,06 土木與建築群
233,吳鳳科技大學,233013,應用數位媒體系,04 電機與電子群資電類
233,吳鳳科技大學,233014,應用數位媒體系,09 商業與管理群
233,吳鳳科技大學,233015,應用數位媒體系,20 藝術群影視類
233,吳鳳科技大學,233016,應用數位媒體系視覺傳達設計組,07 設計群
233,吳鳳科技大學,233017,應用數位媒體系視覺傳達設計組,13 家政群生活應用類
233,吳鳳科技大學,233018,應用數位媒體系視覺傳達設計組,17 餐旅群
233,吳鳳科技大學,233019,餐旅管理系,11 食品群
233,吳鳳科技大學,233020,餐旅管理系,17 餐旅群
233,吳鳳科技大學,233021,觀光休閒管理系,09 商業與管理群
233,吳鳳科技大學,233022,觀光休閒管理系,14 農業群
233,吳鳳科技大學,233023,觀光休閒管理系,17 餐旅群
233,吳鳳科技大學,233024,休閒遊憩與運動管理系,09 商業與管理群
233,吳鳳科技大學,233025,休閒遊憩與運動管理系,17 餐旅群
233,吳鳳科技大學,233026,美容美髮造型設計系,09 商業與管理群
233,吳鳳科技大學,233027,美容美髮造型設計系,13 家政群生活應用類
233,吳鳳科技大學,233028,美容美髮造型設計系,17 餐旅群
233,吳鳳科技大學,233029,幼兒保育系,09 商業與管理群
233,吳鳳科技大學,233030,幼兒保育系,12 家政群幼保類
233,吳鳳科技大學,233031,幼兒保育系,15 外語群英語類
233,吳鳳科技大學,233032,長期照護與管理系,10 衛生與護理類
233,吳鳳科技大學,233033,長期照護與管理系,12 家政群幼保類
233,吳鳳科技大學,233034,長期照護與管理系,17 餐旅群
234,環球科技大學,234001,企業管理系,04 電機與電子群資電類
234,環球科技大學,234002,企業管理系,09 商業與管理群
234,環球科技大學,234003,企業管理系,17 餐旅群
234,環球科技大學,234004,資訊與電子商務管理系,03 電機與電子群電機類
234,環球科技大學,234005,資訊與電子商務管理系,04 電機與電子群資電類
234,環球科技大學,234006,資訊與電子商務管理系,09 商業與管理群
234,環球科技大學,234007,行銷管理系,04 電機與電子群資電類
234,環球科技大學,234008,行銷管理系,09 商業與管理群
234,環球科技大學,234009,行銷管理系,17 餐旅群
234,環球科技大學,234010,數位媒體與產品設計系,01 機械群
234,環球科技大學,234011,數位媒體與產品設計系,07 設計群
234,環球科技大學,234012,數位媒體與產品設計系,09 商業與管理群
234,環球科技大學,234013,時尚造型設計系,07 設計群
234,環球科技大學,234014,時尚造型設計系,13 家政群生活應用類
234,環球科技大學,234015,時尚造型設計系,17 餐旅群
234,環球科技大學,234016,觀光與餐飲旅館系,02 動力機械群
234,環球科技大學,234017,觀光與餐飲旅館系,11 食品群
234,環球科技大學,234018,觀光與餐飲旅館系,17 餐旅群
234,環球科技大學,234019,餐飲廚藝系,09 商業與管理群
234,環球科技大學,234020,餐飲廚藝系,11 食品群
234,環球科技大學,234021,餐飲廚藝系,17 餐旅群
234,環球科技大學,234022,幼兒保育系,12 家政群幼保類
234,環球科技大學,234023,幼兒保育系,13 家政群生活應用類
234,環球科技大學,234024,幼兒保育系,17 餐旅群
234,環球科技大學,234025,運動保健與防護系,02 動力機械群
234,環球科技大學,234026,運動保健與防護系,10 衛生與護理類
234,環球科技大學,234027,運動保健與防護系,17 餐旅群
236,修平科技大學,236001,機械工程系,01 機械群
236,修平科技大學,236002,機械工程系,02 動力機械群
236,修平科技大學,236003,機械工程系智慧車輛組,01 機械群
236,修平科技大學,236004,機械工程系智慧車輛組,02 動力機械群
